0.000000000000000e+000	1.800001e+002
9.999999717180685e-010	1.800001e+002
1.999999943436137e-009	1.800001e+002
3.999999886872274e-009	1.800001e+002
7.999999773744548e-009	1.800001e+002
1.599999954748910e-008	1.800001e+002
3.199999909497819e-008	1.800001e+002
4.937273099803437e-008	1.800001e+002
7.044953124181936e-008	1.800001e+002
9.491611848750458e-008	1.800001e+002
1.349488603628587e-007	1.800001e+002
4.008536360980754e-006	1.800017e+002
7.882123861598648e-006	1.800031e+002
1.175571136221654e-005	1.800045e+002
1.562929886283444e-005	1.800059e+002
1.950288636345234e-005	1.800071e+002
2.337647386407023e-005	1.800082e+002
2.725006136468812e-005	1.800093e+002
5.441176862242579e-005	1.800131e+002
1.087351831379011e-004	1.800056e+002
1.616469902029955e-004	1.799783e+002
2.065245478494052e-004	1.799366e+002
2.452591505764127e-004	1.798874e+002
2.838429888355053e-004	1.798291e+002
3.242160392203244e-004	1.797623e+002
3.399749155338738e-004	1.797350e+002
3.583243757010217e-004	1.797025e+002
3.762111588764983e-004	1.796706e+002
3.881324826439432e-004	1.796492e+002
3.970888889447472e-004	1.796332e+002
4.078097919429601e-004	1.796139e+002
4.176481160110921e-004	1.795963e+002
4.290685415001943e-004	1.795758e+002
4.441013182869658e-004	1.795488e+002
4.651524648195553e-004	1.795110e+002
4.965441276784919e-004	1.794546e+002
5.399280823425428e-004	1.793768e+002
6.150457701908507e-004	1.792421e+002
6.888153389716567e-004	1.791100e+002
8.246229925234291e-004	1.788670e+002
1.096238299626974e-003	1.783821e+002
1.413326943791424e-003	1.778176e+002
1.872336989566081e-003	1.770035e+002
2.301473566131254e-003	1.762447e+002
2.324617767122253e-003	1.762039e+002
2.370906169104250e-003	1.761224e+002
2.463482973068244e-003	1.759594e+002
2.497515624739564e-003	1.758995e+002
2.520051248463113e-003	1.758599e+002
2.532044276508026e-003	1.758388e+002
2.539503709286212e-003	1.758257e+002
2.546656062733945e-003	1.758131e+002
2.553702455940322e-003	1.758007e+002
2.560145727755420e-003	1.757894e+002
2.565089147235732e-003	1.757807e+002
2.569175486144990e-003	1.757735e+002
2.573000845938088e-003	1.757668e+002
2.577112462448035e-003	1.757596e+002
2.581205860309516e-003	1.757525e+002
2.586281402247440e-003	1.757438e+002
2.592603619270490e-003	1.757333e+002
2.598951101675889e-003	1.757231e+002
2.605419818146487e-003	1.757135e+002
2.612751477307271e-003	1.757043e+002
2.622269933267109e-003	1.756967e+002
2.636906438738206e-003	1.756957e+002
2.668328402288375e-003	1.757445e+002
2.689667010266739e-003	1.758223e+002
2.720916315074172e-003	1.759879e+002
2.776767297469861e-003	1.763695e+002
2.830709127008611e-003	1.767946e+002
2.889890299258218e-003	1.772860e+002
2.956232963261329e-003	1.778167e+002
3.047426116430523e-003	1.784731e+002
3.132768451643514e-003	1.789712e+002
3.267869718327791e-003	1.795219e+002
3.400308803937024e-003	1.798245e+002
3.489857643024930e-003	1.798841e+002
3.548371579968142e-003	1.798558e+002
3.596727294886544e-003	1.798004e+002
3.641793937904370e-003	1.797330e+002
3.675605691981825e-003	1.796766e+002
3.691876223472509e-003	1.796482e+002
3.711918846043338e-003	1.796126e+002
3.730204731796373e-003	1.795799e+002
3.745193051224686e-003	1.795531e+002
3.760131664648572e-003	1.795263e+002
3.775858492584596e-003	1.794980e+002
3.798628449006429e-003	1.794572e+002
3.835503570665951e-003	1.793910e+002
3.905654716395941e-003	1.792653e+002
4.045957007855922e-003	1.790140e+002
4.202969932616050e-003	1.787332e+002
4.516995782136307e-003	1.781732e+002
4.891944804507113e-003	1.775064e+002
5.259824847295293e-003	1.768541e+002
5.317708789560231e-003	1.767517e+002
5.433476674090109e-003	1.765472e+002
5.507708177597080e-003	1.764162e+002
5.614855088597324e-003	1.762273e+002
5.726046614785896e-003	1.760315e+002
5.826918693687500e-003	1.758540e+002
5.864788737129214e-003	1.757874e+002
5.880904509809293e-003	1.757590e+002
5.890236766090594e-003	1.757426e+002
5.895364452913473e-003	1.757337e+002
5.899342140623116e-003	1.757267e+002
5.903090201399668e-003	1.757201e+002
5.907190011198817e-003	1.757130e+002
5.911271360324721e-003	1.757059e+002
5.916381331299105e-003	1.756971e+002
5.922701739923981e-003	1.756866e+002
5.929005941303304e-003	1.756765e+002
5.935470006606612e-003	1.756670e+002
5.942818024355394e-003	1.756579e+002
5.952437467721537e-003	1.756503e+002
5.966775732667297e-003	1.756496e+002
5.998039502212653e-003	1.756989e+002
6.019395172299050e-003	1.757774e+002
6.050640838385416e-003	1.759442e+002
6.106640474582415e-003	1.763295e+002
6.160838908312717e-003	1.767596e+002
6.220194285752631e-003	1.772559e+002
6.286532018326937e-003	1.777902e+002
6.377964453860706e-003	1.784531e+002
6.463395294127879e-003	1.789558e+002
6.599258752118866e-003	1.795149e+002
6.732176433251426e-003	1.798224e+002
6.822429249212136e-003	1.798841e+002
6.880999306709118e-003	1.798564e+002
6.929640094313273e-003	1.798009e+002
6.974393622498804e-003	1.797341e+002
7.009011714238360e-003	1.796765e+002
7.025483090477409e-003	1.796477e+002
7.045414415127418e-003	1.796123e+002
7.063940572713277e-003	1.795792e+002
7.079191207256186e-003	1.795519e+002
7.094386610901482e-003	1.795246e+002
7.110554019634695e-003	1.794956e+002
7.134226574320882e-003	1.794531e+002
7.173648673335297e-003	1.793824e+002
7.230818019028183e-003	1.792799e+002
7.320983434610858e-003	1.791184e+002
7.501314265776209e-003	1.787958e+002
7.785832695525087e-003	1.782880e+002
8.099364199457127e-003	1.777301e+002
8.546239003223904e-003	1.769379e+002
8.979911858470689e-003	1.761714e+002
9.002625134328025e-003	1.761313e+002
9.048051686042695e-003	1.760514e+002
9.120246915705376e-003	1.759243e+002
9.168430859103226e-003	1.758395e+002
9.190749614750355e-003	1.758003e+002
9.202982008435149e-003	1.757788e+002
9.211342046612722e-003	1.757641e+002
9.218951846271441e-003	1.757507e+002
9.225266846191229e-003	1.757396e+002
9.229870326908479e-003	1.757316e+002
9.233794305988620e-003	1.757247e+002
9.237630869725254e-003	1.757180e+002
9.241653002648294e-003	1.757109e+002
9.245969106589038e-003	1.757035e+002
9.251455080444393e-003	1.756942e+002
9.257933804805026e-003	1.756834e+002
9.264174887310815e-003	1.756737e+002
9.270844488991497e-003	1.756642e+002
9.278639456366197e-003	1.756554e+002
9.289539124441986e-003	1.756485e+002
9.302889235824809e-003	1.756504e+002
9.318211290605189e-003	1.756684e+002
9.334389027007676e-003	1.757080e+002
9.357073829960805e-003	1.757971e+002
9.390735895687778e-003	1.759871e+002
9.455874068170382e-003	1.764546e+002
9.519848823086489e-003	1.769725e+002
9.589132417554561e-003	1.775477e+002
9.655241779224836e-003	1.780613e+002
9.743670675712482e-003	1.786603e+002
9.837897559219560e-003	1.791537e+002
9.990586499440462e-003	1.796507e+002
